ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-17040,-956,-1004,-5435,7129,-1,-4044,-2892,-18648,-5531,-20632,-1
-17800,-1676,-1464,-5507,7276,-1,-4912,-3476,-18452,-5212,-21995,-1
-18384,-1860,-1932,-4376,7075,-1,-5740,-2648,-18100,-5297,-25118,-1
-19604,-732,-1964,-2984,6835,-1,-5272,-1768,-18800,-5611,-27040,-1
-20012,-224,-1740,-1743,6501,-1,-5108,-1200,-19212,-5164,-27060,-1
-20076,-144,-1608,-698,6292,-1,-5780,-1116,-18588,-4689,-26570,-1
-19332,-172,-1568,-286,6279,-1,-7076,-1460,-18504,-4688,-26991,-1
-18676,-184,-2616,-228,6510,-1,-7360,-1592,-19840,-5094,-27896,-1
-17640,-380,-3204,-62,6581,-1,-7244,-2024,-21724,-4881,-28644,-1
-17372,-196,-3240,387,6426,-1,-6904,-2932,-23104,-3520,-29384,-1
-16860,332,-3320,1379,5915,-1,-6928,-3728,-23204,-1873,-30382,-1
-16960,680,-2604,2193,4862,-1,-7604,-4308,-21852,-511,-31751,-1
-16012,1228,-1932,4129,3788,-1,-8336,-4728,-20356,348,-32768,-1
-15640,1924,-868,5766,2503,-1,-9740,-4608,-18528,441,-32768,-1
-15548,2648,-420,7220,1438,-1,-10560,-3796,-17536,1,-32768,-1
-15744,2788,260,8714,528,-1,-11492,-2540,-16552,-785,-32768,-1
-16176,2872,260,10412,-349,-1,-12236,-1404,-16400,-1109,-32768,-1
-17324,3392,592,11987,-1170,-1,-12296,-124,-16160,-1846,-32768,-1
-18352,4300,1112,13188,-1580,-1,-11688,416,-16520,-2284,-32768,-1
-19016,5044,1924,14049,-1550,-1,-11096,320,-16988,-2390,-32768,-1
-18928,5028,2264,14793,-1399,-1,-11312,-136,-17340,-2214,-32768,-1
-18932,4456,2360,15694,-1360,-1,-11712,-608,-17652,-2088,-32768,-1
-18728,4548,2564,16715,-1137,-1,-12128,-872,-17592,-2074,-32768,-1
-18104,5360,3212,17604,-959,-1,-12596,-596,-17816,-2266,-32768,-1
