ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-20196,5212,1260,-748,1263,-1,3668,-4496,-22908,-730,1135,-1
-18584,5240,1084,-670,1964,-1,4124,-2632,-20344,-1173,240,-1
-16624,4580,352,-1178,2963,-1,5712,-136,-18688,-1199,275,-1
-14872,3664,296,-2081,4090,-1,6156,1380,-17792,-1065,914,-1
-13804,3344,-80,-3341,5195,-1,5704,1960,-17508,-925,1690,-1
-13248,2900,-156,-4517,6316,-1,5232,1408,-18056,-740,2465,-1
-13832,2856,136,-5483,7365,-1,4936,-60,-18884,-652,3027,-1
-14608,2780,628,-6096,8072,-1,4192,-2108,-19984,-405,3115,-1
-15688,2900,1168,-6302,8456,-1,3244,-4104,-20428,-103,2647,-1
-16632,3492,1428,-5885,8404,-1,3412,-5540,-20876,-24,1910,-1
-17436,3912,1960,-5118,8059,-1,3240,-6332,-21316,-264,1158,-1
-17628,4360,2044,-4163,7623,-1,2800,-5808,-21052,-196,435,-1
-16504,4304,2376,-3007,7256,-1,2612,-4508,-20420,-177,-170,-1
-15564,4576,2328,-2122,6913,-1,3160,-2832,-19668,-154,-351,-1
-14764,4236,2036,-1670,6647,-1,3372,-1832,-19548,-46,-344,-1
-14364,3672,1736,-1591,6345,-1,3108,-1636,-19416,364,-412,-1
-14336,3384,1328,-1967,6144,-1,2936,-2076,-19116,741,-707,-1
-14124,3024,1484,-1995,6077,-1,3472,-2752,-18960,720,-791,-1
-14196,2788,1604,-2023,5894,-1,3700,-3268,-19548,647,-604,-1
-14452,2520,1684,-1983,5776,-1,2568,-3760,-19728,699,-718,-1
-14872,2672,1864,-2046,5457,-1,2580,-3176,-19620,1198,-875,-1
-15284,2824,1880,-1944,4888,-1,2156,-3140,-18744,1291,-1069,-1
-15096,2864,2200,-1503,4251,-1,1540,-3256,-18276,965,-1277,-1
-15140,2964,2088,-1182,3467,-1,1276,-3320,-18096,570,-1502,-1
-14856,3208,2156,-783,2695,-1,964,-3444,-18260,67,-1658,-1
-14772,3208,1968,-359,1994,-1,976,-3340,-18564,-306,-1769,-1
-14736,3440,2088,37,1291,-1,888,-3264,-18924,-609,-1885,-1
