ax0,ay0,az0,gx0,gy0,gz0,ax1,ay1,az1,gx1,gy1,gz1
-13716,4868,-6536,1315,-658,-1,-2448,2608,-18840,-953,-2330,-1
-13776,4656,-6512,1711,-516,-1,-2388,3084,-18244,-795,-2119,-1
-13632,4560,-6356,2024,-525,-1,-2668,3404,-18052,-851,-2022,-1
-13580,4492,-6516,2213,-525,-1,-2356,3724,-17828,-1191,-1911,-1
-13640,4540,-6392,2195,-655,-1,-2364,3580,-17960,-1365,-1785,-1
-13404,4632,-6648,1980,-907,-1,-2340,3496,-17920,-1265,-1622,-1
-13076,4552,-6744,1705,-1108,-1,-2196,3692,-17408,-1073,-1429,-1
-12948,4592,-6616,1331,-1309,-1,-1928,4092,-17308,-1027,-1244,-1
-12824,4560,-6540,918,-1486,-1,-1804,4552,-17500,-1302,-1136,-1
-12776,4780,-6384,584,-1645,-1,-2036,5024,-17880,-1284,-800,-1
-12692,5008,-6328,370,-1720,-1,-1784,5184,-18200,-763,-474,-1
-12632,5228,-6320,210,-1814,-1,-2924,5136,-17320,-384,-338,-1
-12700,5476,-6316,-68,-1903,-1,-2508,5320,-16896,-860,-374,-1
-12920,5404,-6536,-553,-1857,-1,-2084,5332,-16600,-1370,-546,-1
-13012,5544,-6916,-1133,-1539,-1,-2060,5476,-17176,-1766,-577,-1
-13220,5568,-7116,-1878,-1070,-1,-1856,5808,-17616,-1769,-422,-1
-13384,5528,-7664,-2674,-383,-1,-1844,5820,-17272,-1628,-330,-1
-13288,5280,-7792,-3409,352,-1,-1708,5644,-16940,-1327,-229,-1
-13212,5096,-7760,-4135,1097,-1,-1856,5528,-16648,-1314,-232,-1
-13132,4772,-7572,-4989,1908,-1,-1816,5512,-16420,-1288,-295,-1
-11848,3596,-8360,-4924,2587,-1,-1432,5588,-15680,-1140,-330,-1
-11404,2956,-8760,-4346,2340,-1,-1072,5588,-15508,-1169,-341,-1
-12288,3028,-8364,-4049,2352,-1,1144,4624,-17116,-1640,-165,-1
-13732,3536,-8260,-3609,2179,-1,1732,2564,-19380,-1524,534,-1
-15296,4876,-8144,-2854,2391,-1,4,484,-22012,-1353,892,-1
-17616,6292,-7676,-2229,2809,-1,-3236,-2164,-22948,-373,906,-1
-19388,6924,-6948,-1196,3696,-1,-3580,-4600,-22036,2752,-56,-1
-19232,6620,-6404,389,4567,-1,184,-5916,-21400,4703,-1131,-1
-18448,6152,-5408,1662,5752,-1,4048,-6332,-22188,4130,-1351,-1
-17996,5336,-3948,2760,6989,-1,2704,-7400,-24132,3507,-745,-1
-18172,4740,-2868,3726,8044,-1,-1044,-8968,-24372,3981,-973,-1
-18352,3620,-1956,5192,8993,-1,-380,-9860,-23952,5635,-1797,-1
-19012,2924,-948,6219,10091,-1,-608,-8936,-22592,6438,-2609,-1
-19560,3068,-172,6965,11056,-1,-1316,-6820,-20364,5948,-3030,-1
-19716,2880,656,7282,11704,-1,-1260,-4784,-19068,4247,-2589,-1
